Tag,SpeciesNam,DBH,treeXCoord,treeYCoord,treeID,i_mn_fr,h_max,i_mn_sn,i_mean,h_mn_sn,P50h,P90h,h_mean,h_75nrm,i_cv,i_p25,i_p50,i_iq,ndgi,src,si,b2norm,avi,rr,ndwi,ndvi,b4norm
"39337",Dipterocarpus gracilis,65.299999999999997,754946.100010000052862,1597744.299989999970421,"383",155.647233006514455,37.795999999999999,209.788108600030341,107.535968540240020,22.480944031548614,16.960500000000003,30.345899999999997,17.270608041223134,0.654187783760955,78.220849933654435,33.000000000000000,87.000000000000000,149.000000000000000,-0.14363,4.58369,0.97354,0.14288,0.30144,6.63933,0.36958,0.73820,0.11922
"39483",Dipterocarpus gracilis,67.000000000000000,754951.799989999970421,1597394.100000000093132,"112",162.989240506329111,44.551000000000002,228.061505065123015,116.923595884634850,27.748027496382054,19.716000000000001,40.537200000000006,22.396675999325350,0.819503466785954,80.621512846832346,35.000000000000000,90.000000000000000,159.000000000000000,-0.14769,3.17668,0.97210,0.16867,0.30604,6.45683,0.27636,0.73179,0.12196
"39489",Dipterocarpus gracilis,64.200000000000003,754952.799989999970421,1597402.399999999906868,"105",168.081069301176825,44.858000000000004,237.175465248765676,114.327262130263733,29.397785415875429,22.937999999999999,41.704999999999998,21.901690878624510,0.742722003863833,86.775062364039727,29.000000000000000,83.000000000000000,162.000000000000000,-0.12450,3.12922,0.97241,0.16938,0.28413,5.92605,0.23985,0.71124,0.12979
"40489",Dipterocarpus gracilis,65.500000000000000,754967.000000000000000,1597396.500000000000000,"64",177.832972227693517,47.081000000000003,244.249156829679606,130.040769391595234,22.179442664418215,7.069500000000000,43.019500000000001,12.344566799080075,0.285591893721442,75.193196461447954,43.000000000000000,103.000000000000000,170.000000000000000,-0.06775,3.48127,0.96711,0.23389,0.37114,8.13295,0.39052,0.78101,0.09994
"40515",Dipterocarpus gracilis,158.000000000000000,754983.100010000052862,1597422.199999999953434,"518",228.685039370078727,38.869999999999997,336.348580441640365,157.216451725339851,21.984646687697161,13.543000000000001,32.261400000000002,16.060533286859535,0.703980291015475,100.492852392492864,33.000000000000000,102.000000000000000,198.000000000000000,-0.15624,2.39478,0.96664,0.29233,0.30455,5.42559,0.25757,0.68874,0.13976
"41016",Dipterocarpus gracilis,70.000000000000000,754998.500000000000000,1597448.100000000093132,"445",193.967780748663102,36.701999999999998,260.249075215782966,137.103424178895864,22.211210850801479,16.300000000000001,33.592100000000002,16.788709573724667,0.694961419333804,83.023065944910996,35.000000000000000,102.000000000000000,196.000000000000000,-0.11628,3.21415,0.96905,0.23648,0.32404,6.59583,0.31845,0.73670,0.11922
"41052",Dipterocarpus gracilis,74.799999999999997,754984.200010000029579,1597483.600000000093132,"565",191.719015215230513,35.164999999999999,246.640093998553880,135.594370995214547,21.640043564714389,17.303000000000001,31.490900000000000,17.944119474409927,0.763146704464919,78.559162892044043,37.000000000000000,107.000000000000000,191.000000000000000,-0.14798,3.50883,0.96843,0.23780,0.30091,5.63037,0.33839,0.69836,0.13564
"41089",Dipterocarpus gracilis,55.600000000000001,754989.799989999970421,1597511.399990000063553,"633",201.781888132583617,34.094000000000001,267.909297052154216,141.000076057195002,20.448075153871073,10.904000000000000,30.767100000000006,13.037975129297232,0.491537675233645,79.283088324284066,41.000000000000000,110.000000000000000,198.000000000000000,-0.08770,4.58103,0.97056,0.18335,0.31367,6.71024,0.39405,0.74060,0.11697
"41100",Dipterocarpus gracilis,53.799999999999997,755002.200010000029579,1597523.199999999953434,"374",185.476849521892291,38.082999999999998,251.263142174432488,132.650900174227274,23.432782556750301,15.795000000000000,34.164800000000000,16.414932115893400,0.736450306908711,78.667193024131961,39.000000000000000,103.000000000000000,181.000000000000000,-0.12136,4.68399,0.97015,0.16960,0.33295,7.09205,0.42320,0.75284,0.11267
"41104",Dipterocarpus gracilis,84.099999999999994,754989.700010000029579,1597529.000000000000000,"430",200.363541802106369,36.954000000000001,254.267970256127796,139.870670570592011,26.372349765904708,20.911999999999999,34.081800000000001,20.846439834321217,0.847523845449157,75.980038574289964,39.000000000000000,115.000000000000000,195.000000000000000,-0.16532,4.15599,0.97330,0.17968,0.28896,6.06629,0.33913,0.71697,0.12849
"41285",Dipterocarpus gracilis,51.100000000000001,754996.700010000029579,1597691.200010000029579,"242",152.227678571428584,41.109000000000002,227.961977186311799,99.932759502301010,29.667818250950571,24.189000000000000,38.621000000000002,24.193130475541164,0.852166396673034,90.359901416435733,26.000000000000000,68.000000000000000,136.000000000000000,-0.15621,3.83684,0.97059,0.22734,0.26533,4.93419,0.34569,0.66297,0.15006
"41407",Dipterocarpus gracilis,64.799999999999997,754996.799989999970421,1597787.600009999936447,"73",164.249677141627217,47.160000000000004,216.369619352543566,113.990881226053645,36.253326218427610,31.067500000000003,43.576300000000003,28.812917624521074,0.849185842947839,78.950233449484656,29.000000000000000,92.000000000000000,169.000000000000000,-0.14020,3.51118,0.96911,0.23317,0.29075,5.48053,0.32344,0.69138,0.13822
"41540",Dipterocarpus gracilis,54.700000000000003,754994.299989999970421,1597395.199999999953434,"297",184.386030094742722,39.314000000000000,254.317258883248741,127.860832277555801,24.163577834179357,18.966999999999999,34.730000000000004,18.965260988207778,0.704578875310583,83.072107870991786,35.000000000000000,95.000000000000000,178.000000000000000,-0.09235,2.89892,0.96903,0.23270,0.33020,6.92876,0.29935,0.74775,0.11416
"42084",Dipterocarpus gracilis,64.500000000000000,755018.299989999970421,1597497.300000000046566,"602",193.877315973960947,34.736000000000004,245.344023323615147,130.319994869821727,24.376156851311954,18.789000000000001,31.989000000000001,19.881187251506990,0.849169225471346,79.872712488383371,33.000000000000000,99.000000000000000,191.000000000000000,-0.15044,3.67840,0.97245,0.15835,0.30947,6.63209,0.31539,0.73795,0.11947
"42123",Dipterocarpus gracilis,64.000000000000000,755011.200010000029579,1597544.000000000000000,"423",182.328462192013603,37.161000000000001,245.076707202993447,121.540758873929008,26.708143124415344,16.937000000000001,34.652600000000000,19.140195838433293,0.858727989064887,84.041434709068497,30.000000000000000,87.000000000000000,180.000000000000000,-0.18021,4.54775,0.97270,0.18715,0.30725,6.46312,0.39255,0.73202,0.12258
"42389",Dipterocarpus gracilis,80.700000000000003,755014.700010000029579,1597795.200010000029579,"20",152.725182560913879,51.657000000000004,217.207908163265301,104.639372203678718,33.793110119047618,24.092500000000001,46.339900000000000,24.544437255876712,0.732329414032382,83.969829344458006,28.000000000000000,76.000000000000000,153.000000000000000,-0.13998,2.80110,0.96399,0.33904,0.31448,5.39429,0.32099,0.68722,0.13989
"42418",Dipterocarpus gracilis,64.599999999999994,755008.299989999970421,1597817.799989999970421,"90",168.730613034229350,45.619999999999997,222.996963123644264,114.597084490281631,33.809400867678960,23.675500000000000,42.172100000000000,24.352020329234431,0.865236637883922,80.527882738446834,28.000000000000000,88.000000000000000,171.000000000000000,-0.11806,3.55894,0.96975,0.20364,0.30092,5.98795,0.31949,0.71379,0.12859
"43053",Dipterocarpus gracilis,62.799999999999997,755024.400019999942742,1597489.899999999906868,"337",171.559860990443099,39.152999999999999,249.773968934118898,115.306409340004762,27.880671130155331,20.350000000000001,35.459000000000003,20.884890080216028,0.714991720799898,86.977432892837484,33.000000000000000,80.000000000000000,158.000000000000000,-0.06965,3.70156,0.96676,0.23873,0.34443,7.09172,0.37934,0.75283,0.11159
"43081",Dipterocarpus gracilis,71.500000000000000,755025.599980000057258,1597512.399990000063553,"382",181.356213954540323,37.783000000000001,243.065522620904829,128.270142456795895,19.921570202808113,9.650500000000001,33.558500000000009,13.875340553479683,0.732415036723089,79.027030996811988,39.000000000000000,100.000000000000000,171.000000000000000,-0.09823,4.38194,0.97096,0.13391,0.33208,7.38012,0.38496,0.76134,0.10868
"43273",Dipterocarpus gracilis,87.700000000000003,755026.400019999942742,1597683.700010000029579,"84",171.795129829792529,46.316000000000003,232.739932885906029,111.901105193838404,35.799883892617451,29.760999999999999,41.138400000000004,25.988391112638151,0.814646736208194,88.380240481840602,26.000000000000000,76.000000000000000,173.000000000000000,-0.20294,3.24983,0.97113,0.20857,0.26736,4.89977,0.27916,0.66100,0.15238
"43354",Dipterocarpus gracilis,71.700000000000003,755027.099980000057258,1597757.600009999936447,"164",169.849931412894364,42.326000000000001,215.162433995473975,123.531132302267807,29.352754840331908,22.740000000000002,39.259600000000006,22.324340411891978,0.776330637577581,72.567004622887680,37.000000000000000,110.000000000000000,167.000000000000000,-0.18068,4.40139,0.97572,0.12897,0.26280,5.65990,0.33075,0.69970,0.13598
"43492",Dipterocarpus gracilis,55.799999999999997,755034.700010000029579,1597392.500000000000000,"239",159.745268383493652,40.904000000000003,217.909325090159712,113.663380736910142,21.199807315816589,13.935000000000000,37.035100000000000,16.839731146304675,0.476404084609774,81.106848468618537,33.000000000000000,90.000000000000000,155.000000000000000,-0.09686,3.24275,0.97097,0.23205,0.33196,7.38494,0.31022,0.76148,0.10860
"44411",Dipterocarpus gracilis,70.700000000000003,755051.299989999970421,1597820.200010000029579,"240",148.784829088928234,40.761000000000003,216.632645541635952,104.852939218427537,23.073620486366988,12.648000000000000,36.426000000000002,14.388818121296850,0.441828593803534,83.953121491089036,30.000000000000000,80.000000000000000,142.000000000000000,-0.11738,3.54725,0.97000,0.22157,0.31161,6.37295,0.32364,0.72874,0.12251
"44516",Dipterocarpus gracilis,50.700000000000003,755057.400019999942742,1597399.500000000000000,"793",156.477627840909093,32.600000000000001,219.233427762039668,111.403109906938397,20.709811614730878,14.903000000000000,28.606999999999999,14.496716103192368,0.657035941834588,83.239042610831802,35.000000000000000,86.000000000000000,146.000000000000000,-0.06864,3.44693,0.97016,0.20062,0.33960,7.65387,0.33202,0.76889,0.10498
"45021",Dipterocarpus gracilis,91.299999999999997,755065.400019999942742,1597455.199999999953434,"153",169.161863358692813,43.652999999999999,226.019818469481208,120.848182954866289,21.953652344075277,13.904500000000001,37.313000000000002,17.939942221594805,0.691881226402220,79.476030312684927,37.000000000000000,95.000000000000000,162.000000000000000,-0.14201,2.46453,0.96776,0.26049,0.32706,6.32152,0.28329,0.72683,0.12387
"45052",Dipterocarpus gracilis,74.000000000000000,755069.900019999942742,1597485.300000000046566,"237",173.371271522108145,40.768999999999998,235.604230182926841,129.147307658411904,18.993988757621953,9.647500000000001,37.044700000000006,16.216031550189477,0.836460619361132,79.010640653230169,43.000000000000000,103.000000000000000,158.000000000000000,-0.03523,4.30547,0.96698,0.26270,0.34816,7.48360,0.41090,0.76425,0.10621
"45256",Dipterocarpus gracilis,55.000000000000000,755064.400019999942742,1597666.200010000029579,"200",167.024604920984189,41.579999999999998,234.126703685007584,118.025604551920338,30.341740535083293,22.422000000000001,37.901000000000003,21.438556594188174,0.817816476892163,85.375627515906700,31.000000000000000,88.000000000000000,166.000000000000000,-0.06546,3.49856,0.96579,0.30171,0.33042,6.48238,0.35979,0.73271,0.11962
"45434",Dipterocarpus gracilis,102.700000000000003,755078.599980000057258,1597831.200010000029579,"44",136.319739598922467,49.378000000000000,197.866309057148754,98.490207848728147,25.367982257066227,16.667999999999999,43.416400000000003,22.286084602686277,0.795142811037599,81.008100524466528,30.000000000000000,78.000000000000000,129.000000000000000,-0.17356,3.15714,0.97009,0.22438,0.28693,5.38856,0.28380,0.68694,0.14099
"46135",Dipterocarpus gracilis,89.599999999999994,755098.099980000057258,1597495.699999999953434,"167",171.516486951086108,42.539999999999999,224.438813122005172,119.746114417989418,27.608193328418725,19.637499999999999,39.847800000000007,22.901666418650795,0.844236085082459,80.875663345211223,33.000000000000000,92.000000000000000,165.000000000000000,-0.16026,2.97550,0.96846,0.22044,0.33079,6.47219,0.32278,0.73234,0.12201
"46163",Dipterocarpus gracilis,93.700000000000003,755093.500000000000000,1597515.699999999953434,"295",179.454142989295633,39.244999999999997,230.231910946196649,121.227694188771522,25.980902411873842,26.097000000000001,36.405600000000000,21.983703596780220,0.914728806835848,81.160138436565148,31.000000000000000,95.000000000000000,170.000000000000000,-0.16615,3.19806,0.97120,0.20454,0.28492,5.54523,0.27163,0.69443,0.13774
"210569",Dipterocarpus gracilis,102.700000000000003,754597.540000000037253,1597386.760000000009313,"60",205.012428486881049,47.567000000000000,283.914937759336112,143.975656143020160,24.354731846473030,8.439000000000000,40.911999999999999,16.943311905667557,0.749423975199514,87.346610672674771,37.000000000000000,100.000000000000000,201.000000000000000,-0.11532,2.70954,0.96657,0.26951,0.31341,5.84529,0.28679,0.70783,0.13092
"240590",Dipterocarpus gracilis,101.500000000000000,754646.899989999947138,1597389.050000000046566,"42",199.480750246791700,49.667000000000002,272.327563249001344,137.105380059230015,30.766607190412785,25.302500000000002,42.793600000000005,25.656068361303060,0.625750577367206,91.552796023084781,32.500000000000000,94.500000000000000,195.500000000000000,-0.08109,4.05433,0.96733,0.23449,0.29665,5.63453,0.38293,0.69855,0.13361
"37449",Duabanga grandiflora,84.400000000000006,754907.399989999947138,1597387.100000000093132,"56",135.826040696901174,47.890000000000001,203.866945606694571,95.780178931451616,31.628451464435148,31.115500000000001,38.091499999999996,27.450680191532257,0.726240373299197,85.841855506717366,27.000000000000000,71.000000000000000,117.000000000000000,-0.04901,2.61022,0.96480,0.28269,0.37344,7.84953,0.35776,0.77400,0.10250
"38447",Elaeocarpus sphaericus,61.299999999999997,754940.200010000029579,1597439.699999999953434,"1292",163.053223593964333,35.177999999999997,239.465753424657521,108.938394898327516,17.820823874755384,14.018000000000001,23.483000000000001,13.270371916736854,0.579296212549463,86.300396574810676,29.000000000000000,79.000000000000000,154.000000000000000,-0.10119,3.72974,0.97243,0.14172,0.32000,7.27209,0.31657,0.75822,0.11003
"39342",Elaeocarpus sphaericus,56.500000000000000,754955.200010000029579,1597749.500000000000000,"383",155.647233006514455,37.795999999999999,209.788108600030341,107.535968540240020,22.480944031548614,16.960500000000003,30.345899999999997,17.270608041223134,0.654187783760955,78.220849933654435,33.000000000000000,87.000000000000000,149.000000000000000,-0.04745,4.97948,0.97047,0.20065,0.32210,7.22477,0.41406,0.75683,0.10948
"43178",Elaeocarpus sphaericus,53.200000000000003,755033.000000000000000,1597598.199999999953434,"1516",150.613081529249200,24.908999999999999,207.066808059384954,105.916775231818534,16.762672322375398,13.659000000000001,20.902200000000004,12.866904360487394,0.719363480068770,79.699381217757804,33.000000000000000,83.000000000000000,141.000000000000000,-0.12026,4.09757,0.97342,0.17889,0.31581,7.24895,0.33270,0.75754,0.11069
"44102",Elaeocarpus sphaericus,54.700000000000003,755062.299989999970421,1597529.300000000046566,"704",162.661288079009609,32.883000000000003,226.332872382457538,113.214958410668871,19.210457724219676,16.708000000000002,26.065700000000000,15.263228672578538,0.693071404788570,82.889915837796806,31.000000000000000,87.000000000000000,158.000000000000000,-0.09154,4.00894,0.97261,0.18965,0.35822,8.88266,0.36937,0.79763,0.09333
"45135",Elaeocarpus sphaericus,60.899999999999999,755064.299989999970421,1597558.000000000000000,"777",157.154178896956580,32.356000000000002,227.620410109680506,108.238604513940103,23.957397949451597,23.298999999999999,29.166000000000000,19.720259293406109,0.854748097136644,86.088751313465224,29.000000000000000,80.000000000000000,152.000000000000000,-0.05626,3.90656,0.96997,0.18477,0.34331,7.83069,0.36201,0.77352,0.10284
"22343",Erythrina subumbrans,101.700000000000003,754620.100010000052862,1597780.500000000000000,"186",134.542788749251940,42.163000000000004,225.303659742828870,94.824008545867272,17.630256181998021,13.592000000000001,32.187799999999996,15.300214180798505,0.565698772426818,90.438777974242626,29.000000000000000,68.000000000000000,105.000000000000000,-0.08644,3.72717,0.97043,0.19255,0.31927,6.88214,0.33136,0.74626,0.11464
"24361",Erythrina subumbrans,69.000000000000000,754646.800000000046566,1597775.200010000029579,"215",113.929031801119066,41.875999999999998,170.612215617954490,81.358200512428041,22.090360934617749,19.649000000000001,32.335999999999984,19.628837054536984,0.668468596628494,84.648908597820224,25.000000000000000,61.000000000000000,94.000000000000000,-0.08566,4.03557,0.96701,0.24424,0.32481,6.40844,0.39300,0.73004,0.12120
"25352",Erythrina subumbrans,75.500000000000000,754671.300000000046566,1597778.000000000000000,"929",136.155475619504386,30.327000000000002,188.216262975778534,100.742116630669543,23.234009515570936,20.899999999999999,28.684000000000001,18.062310151187905,0.883993426458504,79.979985468276084,33.000000000000000,79.000000000000000,126.000000000000000,-0.11179,3.34143,0.97124,0.20090,0.32724,7.18984,0.31172,0.75580,0.11125
"26312",Erythrina subumbrans,71.000000000000000,754689.699999999953434,1597750.600009999936447,"188",134.621549421193237,41.725999999999999,199.367652173913029,89.868198874296439,26.492580521739132,19.085000000000001,38.179499999999997,18.939747596153847,0.663957412424545,90.057384822143689,25.000000000000000,63.000000000000000,108.000000000000000,-0.07273,3.39458,0.96735,0.25119,0.34065,7.06074,0.35173,0.75188,0.11204
"31044",Erythrina subumbrans,69.799999999999997,754788.100010000052862,1597614.800000000046566,"114",125.182687201274561,45.749000000000002,216.676470588235304,96.666897666897668,24.578803167420816,22.384000000000000,37.786200000000001,25.164092400092400,0.748467462204673,89.784934410816618,27.000000000000000,66.000000000000000,117.000000000000000,-0.11067,3.31347,0.97340,0.14837,0.26759,5.65693,0.22602,0.69956,0.13409
"35182",Erythrina subumbrans,56.000000000000000,754871.100010000052862,1597682.399990000063553,"440",115.554141501294225,36.962000000000003,204.787545787545781,91.823904908650675,15.390794871794872,12.146500000000000,33.713999999999999,14.648991855602025,0.697304382898629,101.760702006005630,27.000000000000000,63.000000000000000,92.000000000000000,-0.05486,3.92482,0.96916,0.19382,0.32245,6.91101,0.35211,0.74719,0.11355
"36232",Erythrina subumbrans,70.700000000000003,754891.799989999970421,1597716.299989999970421,"282",93.086479629905980,40.154000000000003,152.472949886104772,69.503090072320845,17.240953018223234,16.593499999999999,34.329000000000001,17.494707626561475,0.693135511595169,87.243231450916326,22.000000000000000,51.000000000000000,77.000000000000000,-0.11888,3.03044,0.96596,0.26031,0.33532,6.38041,0.34128,0.72901,0.12243
"42398",Erythrina subumbrans,65.500000000000000,755004.099980000057258,1597810.000000000000000,"276",108.798636363636362,41.692000000000000,188.181731684110360,75.823708206686931,24.215582302568983,24.614500000000000,36.115500000000004,22.825594224924014,0.794351654662487,92.776622647826656,23.000000000000000,53.000000000000000,79.000000000000000,-0.08763,3.61842,0.96998,0.20144,0.30140,6.19492,0.31352,0.72203,0.12447
"28251",Acrocarpus fraxinifolius,96.799999999999997,754733.800000000046566,1597733.600009999936447,"78",153.108154803040776,48.182000000000002,222.628342245989302,113.129851020783519,27.861452762923353,18.155000000000001,44.518400000000000,23.405364539267978,0.827698363372695,79.789788894887209,35.000000000000000,91.000000000000000,151.000000000000000,-0.10893,3.16383,0.96548,0.27734,0.31358,5.71412,0.33266,0.70212,0.13302
"17147",Euonymus glaber,73.000000000000000,754515.500000000000000,1597596.699999999953434,"205",162.415237134207871,41.640000000000001,232.624843161856973,111.580746738641480,23.657474278544541,20.872000000000000,28.933700000000002,18.718845141700406,0.603406967272030,87.989239810464895,30.000000000000000,79.000000000000000,153.000000000000000,0.03016,3.83354,0.96542,0.29249,0.32969,6.96598,0.36005,0.74893,0.11076
"20243",Euonymus glaber,50.500000000000000,754575.800000000046566,1597557.199999999953434,"699",164.960613729832318,33.457000000000001,233.123514851485140,112.350557133493552,23.469138366336633,20.596000000000000,29.071000000000002,18.380383548175661,0.782652849433671,86.506299768648560,31.000000000000000,80.000000000000000,155.000000000000000,-0.17038,3.45258,0.97116,0.18676,0.29209,5.73211,0.30311,0.70292,0.13439
"18078",Ficus altissima,122.500000000000000,754540.699999999953434,1597533.600009999936447,"864",159.209934268482755,31.382999999999999,223.366009969143136,113.486550583536172,22.463845953002611,20.885500000000000,28.513999999999999,18.276017942957001,0.836732751784298,93.561329894286189,31.000000000000000,82.000000000000000,146.000000000000000,-0.03738,3.47678,0.96451,0.26477,0.35312,7.15950,0.38153,0.75489,0.11004
"35356",Ficus altissima,138.000000000000000,754869.399989999947138,1597821.299989999970421,"141",101.688903650281517,43.908999999999999,170.135396172419973,72.168492429229758,24.476609193346452,28.649999999999999,39.525100000000002,24.875354075049376,0.820229211087420,90.257650765523280,22.000000000000000,53.000000000000000,77.000000000000000,-0.08875,3.22519,0.96411,0.30319,0.32126,5.82537,0.35032,0.70698,0.13051
"234682",Ficus altissima,56.100000000000001,754626.600010000052862,1597415.899999999906868,"159",173.158856044220130,42.771000000000001,229.182031249999994,108.843435913376851,31.392429687500002,25.654000000000000,38.255000000000003,24.900851517977411,0.799378187661566,91.658279068304253,25.000000000000000,71.000000000000000,160.000000000000000,-0.07430,2.97572,0.96049,0.40073,0.32910,5.62086,0.35900,0.69792,0.13364
"30158",Ficus annulata,62.399999999999999,754770.600010000052862,1597478.000000000000000,"170",156.675222740772170,43.349000000000004,211.839421088904203,104.975669577160801,27.983363197794624,20.678000000000001,36.968600000000002,21.763671931717845,0.757345316280677,85.114556928982068,28.000000000000000,78.000000000000000,148.000000000000000,-0.18176,4.46287,0.97470,0.14812,0.25533,5.22360,0.36896,0.67864,0.14459
"43280",Ficus annulata,77.799999999999997,755035.400019999942742,1597697.299989999970421,"562",134.211195534191347,35.264000000000003,194.645058448459082,87.290925206245319,27.868151965993626,26.391999999999999,31.688800000000001,24.019979136837801,0.845702353405948,85.704445544315533,24.000000000000000,66.000000000000000,108.000000000000000,-0.09447,3.98237,0.97122,0.20227,0.28470,5.86413,0.32609,0.70863,0.13001
"226359",Ficus annulata,54.700000000000003,754610.319999999948777,1597704.620000000111759,"1",171.716105550500458,59.758000000000003,244.422060164083859,119.289013103637856,36.410476754785783,23.343000000000000,52.699000000000012,27.175911115183727,0.493620361401516,87.463926663175641,31.000000000000000,86.000000000000000,166.000000000000000,-0.11816,2.63182,0.96867,0.19211,0.30776,6.00679,0.25868,0.71456,0.12828
"24332",Ficus stricta,106.299999999999997,754649.300000000046566,1597745.799989999970421,"88",143.313345017526302,45.497999999999998,197.746966418963410,98.297301854974705,32.488865581789106,25.529000000000003,41.991099999999996,23.848081661045530,0.790730459870607,84.629463332607500,28.000000000000000,74.000000000000000,126.000000000000000,-0.13774,3.41042,0.96887,0.22867,0.30595,5.89502,0.32471,0.70994,0.13067
"31164",Ficus stricta,197.800000000000011,754788.299989999970421,1597525.000000000000000,"53",141.092761925746402,47.902000000000001,207.029654837141464,93.930363177685749,28.745068546426836,30.853999999999999,44.984400000000008,27.155703746013614,0.856955407910358,88.083898984490929,27.000000000000000,68.000000000000000,113.000000000000000,-0.09932,2.41324,0.95704,0.41652,0.29396,4.31511,0.30372,0.62371,0.16301
"33209",Ficus stricta,111.700000000000003,754834.399989999947138,1597476.600000000093132,"148",151.520918918918909,43.297000000000004,219.837878221890179,98.864761308046369,34.140623459096005,30.987000000000002,39.301000000000002,25.480676048871004,0.832453765315956,90.990605824999548,26.000000000000000,70.000000000000000,125.000000000000000,-0.15799,2.99001,0.96774,0.26262,0.27962,4.90894,0.28233,0.66153,0.15069
"40023",Ficus stricta,252.400000000000006,754968.500000000000000,1597461.699999999953434,"567",187.655746509129955,35.096000000000004,247.329283110571083,126.106365159128984,29.332261239368165,28.554500000000001,33.247499999999995,25.726016471245114,0.890315308929027,81.440595046485086,33.000000000000000,95.000000000000000,177.000000000000000,-0.04064,3.79795,0.96536,0.26899,0.34759,7.11048,0.39200,0.75341,0.11071
"26332",Ficus glaberrima,84.799999999999997,754691.699999999953434,1597776.500000000000000,"755",149.027515047291502,32.981999999999999,202.734776725304471,102.538842013383771,24.139769959404600,20.547000000000001,30.018700000000003,20.458536368926389,0.790574848127664,77.685634067962425,31.000000000000000,83.000000000000000,141.000000000000000,-0.01065,2.74947,0.96459,0.25016,0.37116,7.99380,0.35658,0.77762,0.10027
"205966",Ficus glaberrima,66.500000000000000,754567.400000000023283,1597736.600009999936447,"21",183.642598624683302,51.779000000000003,240.274494556765177,122.349344016905874,36.918574650077758,32.067999999999998,47.905999999999999,30.288347671039887,0.836014208155250,83.564590091353210,29.000000000000000,90.000000000000000,184.000000000000000,-0.06245,3.65840,0.95978,0.33460,0.36261,6.53923,0.43959,0.73472,0.11874
"37447",Ficus kurzii,136.800000000000011,754911.799989999970421,1597396.600000000093132,"17",180.760763126793847,52.125000000000000,236.235995232419555,122.396347826086952,39.300456495828371,33.497000000000000,49.168600000000005,29.264869826086958,0.766573349330591,81.228578212818036,31.000000000000000,94.000000000000000,176.000000000000000,-0.03221,2.58805,0.96231,0.32108,0.38014,7.71868,0.37414,0.77061,0.10356
"244724",Ficus kurzii,82.400000000000006,754659.100010000052862,1597432.100000000093132,"287",177.848796808647535,40.606999999999999,240.801222736285524,121.319640481521134,24.568046761401192,20.408000000000001,31.267000000000007,19.308502092864792,0.669679278927184,80.517762156866254,33.000000000000000,92.000000000000000,173.000000000000000,-0.07198,3.92691,0.96750,0.27622,0.32464,6.56502,0.37504,0.73563,0.11861
"196139",Ficus kurzii,53.000000000000000,754560.099999999976717,1597626.100009999936447,"190",164.202456243565223,41.914999999999999,226.854842367883862,111.311002292144195,25.311000453617602,22.346000000000000,36.468100000000007,22.402301139126205,0.754710824216247,83.946031339659129,30.000000000000000,82.000000000000000,160.000000000000000,-0.04008,3.30765,0.96480,0.25818,0.34433,6.90293,0.36043,0.74693,0.11330
"337274",Ficus kurzii,53.000000000000000,754827.040009999996983,1597558.129999999888241,"104",126.300277392510395,45.326999999999998,205.760233918128648,87.588415077863488,25.733085769980509,27.385999999999999,41.363000000000000,25.399117595692040,0.837455169530683,87.551452733562996,27.000000000000000,66.000000000000000,99.000000000000000,-0.17736,4.32335,0.97684,0.10478,0.26152,5.87621,0.29713,0.70914,0.13201
"27098",Ficus concinna,56.100000000000001,754706.800000000046566,1597639.200010000029579,"87",160.183786019578093,45.532000000000004,222.354480570975426,109.029714059823434,29.645406819984139,20.999499999999998,41.165800000000004,22.625119646857293,0.783819730274104,84.219296943273662,29.000000000000000,79.000000000000000,156.000000000000000,-0.05862,2.73898,0.96301,0.31837,0.33271,6.14571,0.32355,0.72011,0.12446
"17261",Ficus nervosa,69.200000000000003,754517.400000000023283,1597728.799989999970421,"37",184.588922323659915,50.009999999999998,248.405801347787872,123.992136531639915,35.213894081453269,29.116000000000000,44.866600000000005,27.022911765435470,0.778903978653073,85.971709737765195,30.000000000000000,87.000000000000000,183.000000000000000,-0.14069,2.95832,0.96960,0.23982,0.27634,5.14921,0.25087,0.67476,0.14487
"18274",Ficus nervosa,83.700000000000003,754534.699999999953434,1597747.399990000063553,"37",184.588922323659915,50.009999999999998,248.405801347787872,123.992136531639915,35.213894081453269,29.116000000000000,44.866600000000005,27.022911765435470,0.778903978653073,85.971709737765195,30.000000000000000,87.000000000000000,183.000000000000000,-0.24446,3.11607,0.97353,0.14147,0.24374,4.49060,0.23270,0.63574,0.16400
"18308",Ficus nervosa,83.700000000000003,754529.300000000046566,1597795.299989999970421,"302",174.277352432699445,39.771999999999998,253.188519243313777,122.939419691635308,27.718925636007828,17.664999999999999,35.999000000000002,19.132981910889889,0.797123921470551,81.814097800530959,35.000000000000000,92.000000000000000,169.000000000000000,-0.07063,2.80557,0.96852,0.21521,0.30569,6.15460,0.26034,0.72046,0.12465
"19259",Ficus nervosa,75.500000000000000,754551.500000000000000,1597737.700010000029579,"568",106.793968348760828,41.212000000000003,185.173361522198718,82.698691876442780,19.619560253699788,23.041000000000000,32.460999999999999,20.203472023744091,0.703830054922455,93.737028634346942,25.000000000000000,55.000000000000000,86.000000000000000,-0.08905,2.99350,0.96183,0.31287,0.34261,6.10688,0.36741,0.71858,0.12589
